ngram,count_all,count_high,share_all,share_high,lift_high_vs_all
이후 확산세가 빠르게,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
확산세가 빠르게 감소할,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
빠르게 감소할 이라고,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
감소할 이라고 전망했다,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
ai 예측 하한가,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
예측 하한가 가능성,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
하한가 가능성 89,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
불법 공매도 엄정,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
공매도 엄정 조치,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
원희룡 국토부 장관은,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
국토부 장관은 중국배터리,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
장관은 중국배터리 보조금과,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
중국배터리 보조금과 급발진,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
보조금과 급발진 국민입증에,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
급발진 국민입증에 대해,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
국민입증에 대해 대책을,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
대해 대책을 강구하라,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
아무래도 조땐거 같다,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
속보 체코 당국,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
당신이 모르는 비밀,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
안그래도 25년 주도주는,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
25년 주도주는 로봇인데,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
우리 같이 숙제를,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
같이 숙제를 풀어보자구요,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
숙제를 풀어보자구요 공통,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
풀어보자구요 공통 관심사로,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
공통 관심사로 답변,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
관심사로 답변 부탁,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
구조적으로 성장할 밖에,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
성장할 밖에 없는,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
현바가 좋은점도 많아요,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
쏟아진다 태양광 2차전지,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
태양광 2차전지 역대급,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
2차전지 역대급 낙수효과,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
제2의 에코프로 kg케미칼,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
방금전까진 탑텐순위에서 보였던거,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
어차피 망할 윤석열,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
망할 윤석열 정부가,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
윤석열 정부가 길은,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
휴마니젠 현재 10,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
문제 비호 치적,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
비호 치적 허울뿐인,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
치적 허울뿐인 위해서라면,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
허울뿐인 위해서라면 사람,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
위해서라면 사람 목숨,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
사람 목숨 똥파리보다,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
목숨 똥파리보다 못헌,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
똥파리보다 못헌 취급,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
못헌 취급 받는,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
취급 받는 나라,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
받는 나라 아닌가,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
나라 아닌가 대한민국이,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
아닌가 대한민국이 깨져도,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
대한민국이 깨져도 문제,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
깨져도 문제 대깨문,3,1,1.8771939704529668e-05,6.080136195050769e-05,3.2389493524654953
이재명 2차전지 육성책의,17,5,0.0001063743249923348,0.00030400680975253846,2.8578964874695547
2차전지 육성책의 허구성,17,5,0.0001063743249923348,0.00030400680975253846,2.8578964874695547
금투세 폐지 가능합니다,7,2,4.380119264390256e-05,0.00012160272390101538,2.7762423021132814
사옥까지 팔아서 모은,53,15,0.0003316376014466908,0.0009120204292576154,2.7500513369990056
팔아서 모은 현금,53,15,0.0003316376014466908,0.0009120204292576154,2.7500513369990056
모은 현금 100조를,53,15,0.0003316376014466908,0.0009120204292576154,2.7500513369990056
https youtu be,11,3,6.883044558327545e-05,0.00018240408585152307,2.6500494701990416
불법 공매도 전액,11,3,6.883044558327545e-05,0.00018240408585152307,2.6500494701990416
공매도 전액 몰수,11,3,6.883044558327545e-05,0.00018240408585152307,2.6500494701990416
국민의힘이 이겨야만 금투세,8,2,5.005850587874578e-05,0.00012160272390101538,2.4292120143491216
나의 예상이 맞을겁니다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
예상이 맞을겁니다 수요일은,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
맞을겁니다 수요일은 손대지마세요,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
낼부터상 환가 간다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
환가 간다 가2억베,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
간다 가2억베 팅햇다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
하한가 속보 12,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
자유 공산 체제전쟁,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
20만생명과학 진카진카 의심마시길,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
세부지침 발표 한국업체,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
발표 한국업체 입장,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
입장 대체로 반영돼,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
대구 공무원 일탈,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
공무원 일탈 신천지와,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
일탈 신천지와 이익공동체인가,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
토사구팽의 달인 최후는,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
king 당신은 일동제약,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
당신은 일동제약 주주를,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
일동제약 주주를 농간했다는,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
주주를 농간했다는 사실,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
kbs 경기도 이천,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
김동연 대북 ai,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
네이버 카카오 per50,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
카카오 per50 70,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
렘데시비르 제조과정과 길리어드의,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
대주주3억하향은 기존주주에대한 악법입니다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
단독 외환위기 내놨던,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
외환위기 내놨던 무기명,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
내놨던 무기명 채권,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
무기명 채권 도입,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
채권 도입 검토,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
보수우파가 태극기 들고,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
태극기 들고 나오는,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
들고 나오는 이유,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
kbs9시뉴스 요약한 내용,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
85 육박한 외국인,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
육박한 외국인 공매도,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
외국인 공매도 금감원,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
공매도 금감원 불법,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
금감원 불법 공매도,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
불법 공매도 기획,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
공매도 기획 조사,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
주식 양도세 절대로,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
양도세 절대로 막아야합니다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
절대로 막아야합니다 증권사가,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
막아야합니다 증권사가 양도세를,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
증권사가 양도세를 주장하는이유,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
3년전 윤석열 대선때,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
이스라엘 연구소 코로나19,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
연구소 코로나19 백신,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
코로나19 백신 안에,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
백신 안에 개발된다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
무안공항 참사는 내란수괴,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
민주당 총선 승리시,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
총선 승리시 금투세,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
승리시 금투세 시행,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
cnn 긴급타전 트럼프,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
김동연 ai 대북,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
박순혁이사님을 지키기 위한,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
지키기 위한 카페가,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
위한 카페가 개설,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
카페가 개설 되었습니다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
공매도 운동 셀트리온이,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
운동 셀트리온이 1호,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
셀트리온이 1호 되나,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
가족합산 3억이 대주주,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
안철수를 지지하면 안철수가,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
지지하면 안철수가 당선된다,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
밝은소리 목청 코먹은,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
목청 코먹은 곡성,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
코먹은 곡성 곡소리,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
곡성 곡소리 우는소리,4,1,2.502925293937289e-05,6.080136195050769e-05,2.4292120143491216
밖에 없는 이유,13,3,8.13450720529619e-05,0.00018240408585152307,2.242349551706881
100조를 대기중인 이유,58,13,0.00036292416762090694,0.0007904177053566,2.1779142197612815
10월2일까지 20만 청원,9,2,5.631581911358901e-05,0.00012160272390101538,2.15929956831033
20만 청원 넘어야,9,2,5.631581911358901e-05,0.00012160272390101538,2.15929956831033
청원 넘어야 될텐데요,9,2,5.631581911358901e-05,0.00012160272390101538,2.15929956831033
청원 10 1일,19,4,0.00011888895146202124,0.00024320544780203075,2.045652222609786
폐기 청원 10,20,4,0.00012514626469686447,0.00024320544780203075,1.9433696114792969
이평선 모르면 큰일,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
모르면 큰일 알고,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
큰일 알고 하셔야,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
우크라이나 협상 극적타결,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
한국업체 입장 대체로,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
좀비기업 쌍용차 상장폐지,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
쌍용차 상장폐지 청원,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
경기도 이천 젖소,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
이천 젖소 농장서,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
젖소 농장서 럼피스킨,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
럼피스킨 발생 방역,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
발생 방역 강화,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
이거보고 윤석열이 왕따라고,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
윤석열이 왕따라고 생각하면,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
000 주만 두거라,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
https www youtube,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
www youtube com,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
윤석열 남의 약점이나,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
남의 약점이나 후벼파며,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
약점이나 후벼파며 살았던자가,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
게시물의 답글 아니,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
조국 정경심 자녀는,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
정경심 자녀는 아직도,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
자녀는 아직도 기소,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
아직도 기소 안됐지,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
기소 안됐지 동부지검,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
안됐지 동부지검 수사팀은,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
동부지검 수사팀은 징역,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
수사팀은 징역 몇년형쯤에,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
징역 몇년형쯤에 해당될까,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
몇년형쯤에 해당될까 추한애,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
해당될까 추한애 탈영,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
추한애 탈영 청탁에,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
탈영 청탁에 의한,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
청탁에 의한 무마사건,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
12 주가 예상,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
https www1 president,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
www1 president go,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
president go kr,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
go kr petitions,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
kr petitions 592340,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
내일 대폭등이다 지금,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
대폭등이다 지금 유럽장,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
지금 유럽장 바닥,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
유럽장 바닥 갔다,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
바닥 갔다 대반등이다,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
갔다 대반등이다 날때쯤,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
대반등이다 날때쯤 돌아서겠다,5,1,3.128656617421612e-05,6.080136195050769e-05,1.9433696114792969
삼성이 본사 사옥까지,77,15,0.0004818131190829282,0.0009120204292576154,1.892892478713601
본사 사옥까지 팔아서,77,15,0.0004818131190829282,0.0009120204292576154,1.892892478713601
hbm 관련주 함께,11,2,6.883044558327545e-05,0.00012160272390101538,1.766699646799361
관련주 함께 토론해봅시다,11,2,6.883044558327545e-05,0.00012160272390101538,1.766699646799361
10 1일 자정마감,17,3,0.0001063743249923348,0.00018240408585152307,1.7147378924817327
사지 않는다 이유,17,3,0.0001063743249923348,0.00018240408585152307,1.7147378924817327
일본인들은 30년 전부터,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
30년 전부터 모든,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
전부터 모든 수익성자산에,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
모든 수익성자산에 투자하지,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
수익성자산에 투자하지 않는다,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
투자하지 않는다 집도,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
않는다 집도 사지,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
집도 사지 않는다,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
타녹스정이 코로나바이러스를 잡는다고,18,3,0.00011263163822717802,0.00018240408585152307,1.6194746762327477
전기차 보조금 세부지침,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
보조금 세부지침 발표,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
농장서 럼피스킨 발생,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
내일 바이오 뒤졌다,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
아들아 10 000,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
주식하면서 대주주 양도세에,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
대주주 양도세에 대해,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
양도세에 대해 간과하시는,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
대해 간과하시는 안일한,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
간과하시는 안일한 생각입니다,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
안일한 생각입니다 청원,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
생각입니다 청원 동참해주십시오,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
체코 당국 edf,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
당국 edf 웨스팅하우스,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
edf 웨스팅하우스 원전,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
웨스팅하우스 원전 계약,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
원전 계약 진정,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
계약 진정 기각,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
김민선 국회의원 3김,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
국회의원 3김 여사,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
3김 여사 특검,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
여사 특검 해야,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
특검 해야 채상병,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
해야 채상병 김건희,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
채상병 김건희 특검,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
김건희 특검 고집은,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
특검 고집은 군과,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
고집은 군과 국론분열용,6,1,3.7543879409059336e-05,6.080136195050769e-05,1.6194746762327477
신풍제약 타녹스정이 코로나바이러스를,19,3,0.00011888895146202124,0.00018240408585152307,1.5342391669573399
코로나 발생 1달,20,3,0.00012514626469686447,0.00018240408585152307,1.4575272086094728
발생 1달 관련주,20,3,0.00012514626469686447,0.00018240408585152307,1.4575272086094728
1달 관련주 등락률,20,3,0.00012514626469686447,0.00018240408585152307,1.4575272086094728
새해 많이 받으세요,35,5,0.0002190059632195128,0.00030400680975253846,1.3881211510566407
러시아 우크라이나 협상,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
갈수밖에 없는 이유,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
도대체왜 걸어다니면서담배피는거냐 니들은,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
걸어다니면서담배피는거냐 니들은 부모도,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
니들은 부모도 없냐,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
유튜브 삼프로에 이소영,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
삼프로에 이소영 의원,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
탑텐순위에서 보였던거 같은데,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
3억 양도세 법안,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
양도세 법안 폐기,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
법안 폐기 요청,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
폐기 요청 내일,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
요청 내일 마감,7,1,4.380119264390256e-05,6.080136195050769e-05,1.3881211510566407
대주주 3억 양도세,30,4,0.0001877193970452967,0.00024320544780203075,1.295579740986198
3억 양도세 폐기,23,3,0.00014391820440139413,0.00018240408585152307,1.2674149640082373
양도소득세로 고민이신분있다면 서로,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
고민이신분있다면 서로 공유하고싶네요,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
15분만에 확인가능한 쉬운,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
확인가능한 쉬운 매매법,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
쉬운 매매법 공유,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
매매법 공유 드립니다,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
속보 러시아 우크라이나,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
대북 ai 재건,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
권성동의원 공매도 제도개선,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
공매도 제도개선 칼뽑았다,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
000 000 주만,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
xafty for all,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
이복현 연봉 대통령보다,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
연봉 대통령보다 많다,8,1,5.005850587874578e-05,6.080136195050769e-05,1.2146060071745608
공포의 온다 삼성이,33,4,0.00020649133674982635,0.00024320544780203075,1.1777997645329075
온다 삼성이 본사,33,4,0.00020649133674982635,0.00024320544780203075,1.1777997645329075
양도세 폐기 청원,25,3,0.00015643283087108056,0.00018240408585152307,1.1660217668875783
당장코앞에 다가왔네요 빠짐없이,26,3,0.0001626901441059238,0.00018240408585152307,1.1211747758534405
다가왔네요 빠짐없이 동참합시다,26,3,0.0001626901441059238,0.00018240408585152307,1.1211747758534405
탄핵청원 현재 75만명,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
현재 75만명 돌파,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
75만명 돌파 예정,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
대주주 양도소득세로 고민이신분있다면,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
폐렴 호흡기 진리아님,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
ai 재건 테마,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
재건 테마 비교,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
10 000 000,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
영주권자 투표권 몰수해야한다,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
델타관련 새로운 소식,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
새로운 소식 정리,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
11월 중국시장 업체별,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
중국시장 업체별 전기차,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
업체별 전기차 판매량,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
전기차 판매량 배터리,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
판매량 배터리 점유율,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
배터리 점유율 분석,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
점유율 분석 2023,9,1,5.631581911358901e-05,6.080136195050769e-05,1.079649784155165
