ngram,count_all,count_high,share_all,share_high,lift_high_vs_all
나스닥 다우,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
다시 하락,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
오늘 상승은,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
딸이 오버랩,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이런 생각을,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
변수 마스크,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
마스크 늦게,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
늦게 벗나,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
벗나 우리,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
우리 일정대로,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
일정대로 가기,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
가기 위해,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
위해 대중,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대중 방역,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
방역 강화한것,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
기관 금투,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
횡령 배임,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
뭐가 그리,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이제 하락,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
긴급 승인,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
아니 도대체,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
만드는 회사,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
안티 니들,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
오늘 많은,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
안티들이 많네,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
많이 받으시고,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
임상 안하는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
느낌 좋다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
전기차보조금 세부지침,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
자사주 매각,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
네이버 검색,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
종가 예상,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
얘들아 나는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
나는 분명히,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
지분 10,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
공매도 세력들,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
나스닥 바이오,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
황금알을 낳는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
곡소리 나겠네,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
반도체 부족,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
만원 간다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
태영호 분석이,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
분석이 맞다면,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
맞다면 향후,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
노티스 막판,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
막판 시간외,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시간외 14만주,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
14만주 넘게,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
넘게 대량거래,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대량거래 대폭하락,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
청원 쫌만,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
쫌만 냅시다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시총이 1조,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
1건 추가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
뭐가 문젠데,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
자정 마감,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
주주님들 축하드립니다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
내일 15퍼,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
폴란드 부총리,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
부총리 원전,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
원전 본계약,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
100 확신,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
여기 게시판은,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
5년 10년,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
새해 많이들,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
3분기 실적이,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
노터스 무상주,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
개미가 너무,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
단독 모더나,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
백신 gc녹십자가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
gc녹십자가 위탁생산한다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
금투세 전면,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
논란 관련,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
삼성전자 hbm4,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
내가 보기에,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
하지 마라,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대체 언제,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
안티가 많아서,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
심각한 상황인지,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
삼전 개미,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
털릴듯 하다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
문죄인 업적,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
업적 코로나,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
코로나 수입국에서,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
수입국에서 수출국으로,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
유증 공시,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
매수 단가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
아는 애들만,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
lg cns,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
찬티가 많으면,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
뉴스 떳네요,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대주주 지분이,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대규모 매도,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
언제 오나요,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
공격 투자,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
월욜 시초,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
응급실 뺑뺑이,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
우려 확산,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
만들어 놓고,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
독일 가스,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
길리어드 주가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
케이비23호 미국유사기업,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미국유사기업 시총,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시총 6조원,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
유증 청약,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시외 하한가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
외인들 오늘,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이제 조만간,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
올해 영업이익,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
배터리 관련주,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
갭하락 입니다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미국장 정도,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
정도 하락한다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
있는 주식,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시작 하는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
공매도 1차,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
뿐만 아니라,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
중국gem 합작사,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
합작사 에코멀티가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
에코멀티가 악재,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
에디슨 ev,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
길리어드의 api,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시총 8조,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
배터리 부품,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
도대체 무슨,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
안티들 갑자기,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미국 트럼프,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
그리고 내일,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
필요가 있나,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
달리는 말에,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
월욜 상한가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
답글 회사에,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
크게 갈것,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
화재 사례,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
높은 이유,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이재명의 욕심,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
코로나 재유행,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
마무리 하며,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
주린이 여러분,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
힌트 준다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
문재인 좌빨5년,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
물려 있는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
있는 개미들,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
lg 휴먼로이드,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
휴먼로이드 로봇,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
로봇 개발,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
개발 11월,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
11월 공개,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
최고 실적,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미장 전력주,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
폭락 시작,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
급등 예상,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이미 인도네시아에,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
인도네시아에 수출하고,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
수출하고 있다는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
있다는 내용입니다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
테슬라급 성능인데,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
성능인데 1300만원,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
좋은 일들만,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
졸라 웃기네,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
어느 조선족의,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
조선족의 고백,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
검사 감사원,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
감사원 까지,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
무죄 선고한,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
선고한 김동현,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
김동현 판사는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
판사는 전남,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
전남 장성,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
장성 출신,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
출신 전교조,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
전교조 북한사상교육,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
com watch,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
마스크 의료용품,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
의료용품 수출규제완화,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
수출규제완화 국민청원,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
얼마에 물렸냐,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
기사 떴네요,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
안하는 이유,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
여기 왜케,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
수주 계약,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
20 먹고,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미래 성장,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대표이사 변경,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
밀리는 것이,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
것이 문제가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미장 나락,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
cibr investor,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
올해 최고의,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
혈액암 치료,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
치료 성공,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
내일은 양봉,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
남아공 임상2상,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
내년 2월,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
3상 결과,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시황 분석,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
상승 10,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
고수님들 문의드립니다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
상승 전망,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
미국 공장,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
시총 27조,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
동학 개미가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
종토방 분위기,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
mbc sbs,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이거 월욜,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
뉴스 떳다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
개미만 바글,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
ev는 top3,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
top3 동시사업,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
동시사업 반도체,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
반도체 90년대후,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
90년대후 전무후무,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
전무후무 명기,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
될거 같습니다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
일희일비 하지말고,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
손절하고 나왔는데,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
위믹스3 메인넷,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
메인넷 10월,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
10월 20일,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
20일 론칭,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
다들 평단이,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
지금 보아야,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
내일 상한가는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
힘든 1월을,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
1월을 보내겠지만,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
보내겠지만 이후,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이후 확산세가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
확산세가 빠르게,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
빠르게 감소할,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
감소할 이라고,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이라고 전망했다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
갈놈은 간다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
필요가 없다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
예측 하한가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
하한가 가능성,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
가능성 89,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
공매도 엄정,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
엄정 조치,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
차트만 보면,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
다음주 전망,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
분기 매출,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
원희룡 국토부,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
국토부 장관은,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
장관은 중국배터리,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
중국배터리 보조금과,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
보조금과 급발진,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
급발진 국민입증에,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
국민입증에 대해,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대해 대책을,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
대책을 강구하라,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
실적발표 컨퍼런스콜,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
아무래도 조땐거,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
조땐거 같다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
인수 완료,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
주식 20년,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
밖에 없습니다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이유가 있다,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
금요일 종가,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
이유가 먼가요,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
보면 알겠지만,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
당신이 모르는,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
모르는 비밀,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
사는 이유,3,1,1.2454851164528584e-05,4.006731308598445e-05,3.217004567673692
